TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","C<sub>p</sub>"
ZONE NODES= 120, ELEMENTS= 92, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
0.000000e+00	0.000000e+00	1.348446e+00	2.327050e+03	1.302227e+01	2.315581e+06	1.230365e+05	3.178563e+02	4.828528e+00	1.224433e-02	
-5.000000e-02	0.000000e+00	1.176591e+00	2.042703e+03	-4.258258e-15	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	8.206642e-18	
9.848077e-01	1.736484e-01	2.464784e+00	4.068413e+03	6.976919e+02	4.179828e+06	2.893549e+05	4.089615e+02	4.130952e+00	1.060406e-01	
9.848077e-01	5.209451e-01	1.176591e+00	2.042703e+03	2.395673e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	2.626125e-16	
0.000000e+00	1.000000e-01	1.176591e+00	2.042703e+03	1.733913e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-3.282657e-17	
-5.000000e-02	1.000000e-01	1.176591e+00	2.042703e+03	7.471819e-15	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-1.148930e-16	
-3.478117e-02	0.000000e+00	1.176591e+00	2.042703e+03	-3.529120e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-3.282657e-17	
-2.154078e-02	0.000000e+00	1.176591e+00	2.042703e+03	6.009855e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-1.230996e-16	
-1.002165e-02	0.000000e+00	1.176591e+00	2.042703e+03	1.635100e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-7.385978e-17	
1.924991e-02	3.394282e-03	1.683708e+00	2.870540e+03	7.565001e+01	2.874571e+06	1.703569e+05	3.524708e+02	4.531449e+00	3.893096e-02	
4.042480e-02	7.127992e-03	2.004264e+00	3.381146e+03	1.751295e+02	3.406061e+06	2.185806e+05	3.799157e+02	4.323132e+00	6.612704e-02	
6.371719e-02	1.123507e-02	2.302013e+00	3.847913e+03	3.019164e+02	3.898157e+06	2.649534e+05	4.009518e+02	4.176912e+00	9.227926e-02	
8.933882e-02	1.575286e-02	2.566813e+00	4.256660e+03	4.447319e+02	4.335147e+06	3.068459e+05	4.164438e+02	4.075728e+00	1.159048e-01	
1.175226e-01	2.072243e-02	2.787903e+00	4.592313e+03	5.915165e+02	4.699890e+06	3.419372e+05	4.272667e+02	4.008008e+00	1.356947e-01	
1.485248e-01	2.618895e-02	2.955505e+00	4.841600e+03	7.300657e+02	4.976618e+06	3.683131e+05	4.341260e+02	3.966272e+00	1.505696e-01	
1.826272e-01	3.220213e-02	3.062772e+00	4.996146e+03	8.488322e+02	5.154262e+06	3.846623e+05	4.375174e+02	3.945965e+00	1.597898e-01	
2.201398e-01	3.881663e-02	3.106960e+00	5.053912e+03	9.381419e+02	5.228347e+06	3.905036e+05	4.378444e+02	3.944024e+00	1.630841e-01	
2.614037e-01	4.609257e-02	3.090569e+00	5.020509e+03	9.917068e+02	5.202863e+06	3.863768e+05	4.355148e+02	3.957953e+00	1.607567e-01	
3.067939e-01	5.409611e-02	3.022245e+00	4.910276e+03	1.007970e+03	5.091805e+06	3.739305e+05	4.310142e+02	3.985148e+00	1.537375e-01	
3.567232e-01	6.290000e-02	2.916840e+00	4.746244e+03	9.907415e+02	4.919376e+06	3.558412e+05	4.249854e+02	4.022195e+00	1.435360e-01	
4.116455e-01	7.258429e-02	2.793889e+00	4.557893e+03	9.486301e+02	4.717567e+06	3.354775e+05	4.182968e+02	4.064172e+00	1.320517e-01	
4.720599e-01	8.323700e-02	2.673793e+00	4.375598e+03	8.929522e+02	4.519939e+06	3.162203e+05	4.119953e+02	4.104638e+00	1.211915e-01	
5.385158e-01	9.495498e-02	2.573350e+00	4.224192e+03	8.349459e+02	4.354306e+06	3.007268e+05	4.071022e+02	4.136817e+00	1.124538e-01	
6.116173e-01	1.078448e-01	2.502364e+00	4.118026e+03	7.833665e+02	4.237101e+06	2.904247e+05	4.043089e+02	4.155776e+00	1.066439e-01	
6.920289e-01	1.220235e-01	2.462822e+00	4.059791e+03	7.433395e+02	4.171949e+06	2.854510e+05	4.037653e+02	4.160235e+00	1.038390e-01	
7.804817e-01	1.376201e-01	2.450598e+00	4.043067e+03	7.165624e+02	4.152397e+06	2.849800e+05	4.051098e+02	4.152595e+00	1.035734e-01	
8.777798e-01	1.547764e-01	2.458282e+00	4.056573e+03	7.022392e+02	4.166541e+06	2.876927e+05	4.076876e+02	4.137392e+00	1.051032e-01	
9.848077e-01	2.560449e-01	2.541847e+00	4.152449e+03	7.387912e+02	4.288651e+06	3.157977e+05	4.328027e+02	3.978581e+00	1.209532e-01	
9.848077e-01	3.413253e-01	1.848877e+00	3.071106e+03	3.858642e+02	3.131304e+06	2.161538e+05	4.072726e+02	4.138057e+00	6.475842e-02	
9.848077e-01	4.295906e-01	1.187992e+00	2.059074e+03	7.863413e+00	2.044595e+06	1.040544e+05	3.051246e+02	4.949644e+00	1.539275e-03	
8.926626e-01	4.815587e-01	1.176591e+00	2.042703e+03	5.829497e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	8.206642e-17	
8.069677e-01	4.449294e-01	1.176591e+00	2.042703e+03	1.403300e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	4.923985e-17	
7.272714e-01	4.108641e-01	1.176591e+00	2.042703e+03	1.028444e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-7.385978e-17	
6.531538e-01	3.791833e-01	1.176591e+00	2.042703e+03	2.646399e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	1.148930e-16	
5.842245e-01	3.497203e-01	1.176591e+00	2.042703e+03	2.990414e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	1.148930e-16	
5.201202e-01	3.223196e-01	1.176591e+00	2.042703e+03	2.791567e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	1.066863e-16	
4.605032e-01	2.968370e-01	1.176591e+00	2.042703e+03	1.493996e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-1.148930e-16	
4.050594e-01	2.731381e-01	1.176591e+00	2.042703e+03	2.613850e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-8.206642e-18	
3.534967e-01	2.510982e-01	1.176591e+00	2.042703e+03	2.464984e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-1.641328e-17	
3.055434e-01	2.306011e-01	1.176591e+00	2.042703e+03	1.342641e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-9.847971e-17	
2.609468e-01	2.115388e-01	1.176591e+00	2.042703e+03	7.672882e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	8.206642e-18	
2.194719e-01	1.938108e-01	1.176591e+00	2.042703e+03	2.518593e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	1.395129e-16	
1.809003e-01	1.773238e-01	1.176591e+00	2.042703e+03	1.212354e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-3.282657e-17	
1.450287e-01	1.619909e-01	1.176591e+00	2.042703e+03	2.216150e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	9.027306e-17	
1.116682e-01	1.477313e-01	1.176591e+00	2.042703e+03	2.884350e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	2.461993e-17	
8.064282e-02	1.344699e-01	1.176591e+00	2.042703e+03	6.121276e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-4.923985e-17	
5.178926e-02	1.221367e-01	1.176591e+00	2.042703e+03	1.532699e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	7.385978e-17	
2.495545e-02	1.106669e-01	1.176591e+00	2.042703e+03	1.919075e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-1.230996e-16	
-1.160059e-02	1.000000e-01	1.176591e+00	2.042703e+03	1.307097e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	8.206642e-18	
-2.378121e-02	1.000000e-01	1.176591e+00	2.042703e+03	7.716639e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	2.461993e-17	
-3.657087e-02	1.000000e-01	1.176591e+00	2.042703e+03	4.873733e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	8.206642e-18	
-5.000000e-02	7.304491e-02	1.176591e+00	2.042703e+03	4.971689e-15	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	4.923985e-17	
-5.000000e-02	4.743758e-02	1.176591e+00	2.042703e+03	-7.299773e-15	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-3.282657e-17	
-5.000000e-02	2.311062e-02	1.176591e+00	2.042703e+03	-1.312176e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-4.923985e-17	
0.000000e+00	7.304491e-02	1.176591e+00	2.042703e+03	1.788911e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	2.544059e-16	
0.000000e+00	4.743758e-02	1.176619e+00	2.042746e+03	1.578245e-02	2.026545e+06	1.013302e+05	3.000083e+02	4.999917e+00	2.935589e-06	
0.000000e+00	2.311062e-02	1.178238e+00	2.045212e+03	1.293236e+00	2.029163e+06	1.016396e+05	3.005110e+02	4.994896e+00	1.774323e-04	
2.060355e-02	2.824235e-02	1.180592e+00	2.048772e+03	2.734129e+00	2.032957e+06	1.021033e+05	3.012798e+02	4.987240e+00	4.389008e-04	
2.200458e-02	5.435962e-02	1.176618e+00	2.042745e+03	1.385788e-02	2.026544e+06	1.013297e+05	3.000069e+02	4.999931e+00	2.623749e-06	
2.345463e-02	8.181153e-02	1.176591e+00	2.042703e+03	2.664723e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	9.027306e-17	
4.312103e-02	3.382468e-02	1.189724e+00	2.062312e+03	9.409590e+00	2.047549e+06	1.040269e+05	3.045998e+02	4.954489e+00	1.523758e-03	
4.591163e-02	6.184650e-02	1.176617e+00	2.042743e+03	1.217780e-02	2.026542e+06	1.013291e+05	3.000058e+02	4.999942e+00	2.336466e-06	
4.879990e-02	9.126039e-02	1.176591e+00	2.042703e+03	2.254293e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	7.385978e-17	
6.773282e-02	3.989793e-02	1.211303e+00	2.094372e+03	2.537939e+01	2.082107e+06	1.084923e+05	3.120158e+02	4.883103e+00	4.042030e-03	
7.188899e-02	6.994510e-02	1.176615e+00	2.042741e+03	1.070530e-02	2.026539e+06	1.013287e+05	3.000048e+02	4.999952e+00	2.074551e-06	
7.619063e-02	1.014451e-01	1.176591e+00	2.042703e+03	4.955754e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-4.923985e-17	
9.463648e-02	4.650615e-02	1.251028e+00	2.153745e+03	5.416380e+01	2.146057e+06	1.163851e+05	3.240862e+02	4.771833e+00	8.493237e-03	
1.001196e-01	7.870631e-02	1.176613e+00	2.042738e+03	9.411443e-03	2.026536e+06	1.013283e+05	3.000040e+02	4.999960e+00	1.837603e-06	
1.057945e-01	1.124235e-01	1.176591e+00	2.042703e+03	5.498070e-14	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	-9.847971e-17	
1.240485e-01	5.369737e-02	1.313947e+00	2.248343e+03	9.837261e+01	2.247961e+06	1.282676e+05	3.400707e+02	4.633043e+00	1.519442e-02	
1.308027e-01	8.818529e-02	1.176612e+00	2.042735e+03	8.272795e-03	2.026533e+06	1.013279e+05	3.000034e+02	4.999966e+00	1.624510e-06	
1.377934e-01	1.242580e-01	1.176591e+00	2.042703e+03	2.193655e-13	2.026500e+06	1.013250e+05	3.000000e+02	5.000000e+00	1.066863e-16	
1.562059e-01	6.152406e-02	1.402894e+00	2.382732e+03	1.589269e+02	2.392908e+06	1.441768e+05	3.580147e+02	4.487609e+00	2.416652e-02	
1.641559e-01	9.844191e-02	1.177421e+00	2.043923e+03	5.179918e-01	2.027820e+06	1.015057e+05	3.003231e+02	4.996771e+00	1.018930e-04	
