NMARK= 1
MARKER_TAG= inlet
NROW=97
NCOL=8
# COORD-X               COORD-Y                 TEMPERATURE             PRESSURE                NORMAL-X                NORMAL-Y                NU_TILDE                SPECIES_0  
-3.333300000000000e-01	2.004654148232044e-06	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	2.220446049250313e-16	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	4.039182211592045e-06	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	6.133903295512045e-06	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	8.320033518142045e-06	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	1.063015120192204e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	1.309868236542204e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	1.576241374872204e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	1.866104102062205e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	2.183776033312205e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	2.533991204422205e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	2.921968619592204e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	3.353490026532204e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	3.834986077702204e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	4.373632161552205e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
-3.333300000000000e-01	4.977455332392204e-05	3.024000000000000e+02	1.183097840000000e+05	1.000000000000000e+00	0.000000000000000e+00	4.166685474090886e-05	0.000000000000000e+00	
