TITLE = "Visualization of the solution"
VARIABLES = "x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
ZONE NODES= 10000, ELEMENTS= 9801, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
0.000000e+00	3.800000e-02	4.250670e-06	6.840006e-03	0.000000e+00	0.000000e+00	2.315511e+05	7.929462e-03	6.201716e-04	9.979549e-01	1.151554e+03	2.830353e+02	5.000000e+01	0.000000e+00	9.746629e-03	1.793808e-05	inf	inf	4.516868e+13	2.055724e-01	
-1.195130e-06	3.799998e-02	2.900084e-02	2.476988e-02	0.000000e+00	0.000000e+00	8.453907e+05	3.452550e-02	5.394149e-01	4.607190e-01	7.027921e+03	3.012534e+02	5.000000e+01	0.000000e+00	1.733635e-01	1.870194e-05	inf	inf	-3.553816e+15	4.736971e-01	
-2.781960e-06	3.799996e-02	2.225479e-02	8.242353e-03	0.000000e+00	0.000000e+00	2.840119e+05	5.450575e-01	7.297336e-01	2.702664e-01	3.407274e+03	2.963364e+02	3.195349e+02	0.000000e+00	7.255311e-02	1.836455e-05	inf	inf	-3.589263e+14	3.121671e-01	
-4.789489e-06	3.799992e-02	3.002833e-02	5.843969e-03	0.000000e+00	0.000000e+00	2.044680e+05	7.443734e-01	8.370897e-01	1.629103e-01	3.653408e+03	2.950696e+02	3.198982e+02	0.000000e+00	7.940626e-02	1.820243e-05	inf	inf	-1.231755e+14	3.049604e-01	
-7.271126e-06	3.799988e-02	3.514803e-02	3.840959e-03	0.000000e+00	0.000000e+00	1.377486e+05	8.273907e-01	9.014861e-01	9.851393e-02	3.745320e+03	2.946274e+02	3.183476e+02	0.000000e+00	8.196538e-02	1.810193e-05	inf	inf	-3.591793e+13	2.902193e-01	
-1.029896e-05	3.799984e-02	3.929943e-02	2.422922e-03	0.000000e+00	0.000000e+00	9.063182e+04	8.860409e-01	9.419275e-01	5.807251e-02	3.857695e+03	2.944255e+02	3.170646e+02	0.000000e+00	8.509425e-02	1.803461e-05	inf	inf	-1.084221e+13	2.779908e-01	
-1.396714e-05	3.799978e-02	4.261568e-02	1.447922e-03	0.000000e+00	0.000000e+00	5.833715e+04	9.304056e-01	9.671402e-01	3.285982e-02	3.975601e+03	2.943155e+02	3.161153e+02	0.000000e+00	8.837713e-02	1.799018e-05	inf	inf	-3.348049e+12	2.673109e-01	
-1.839628e-05	3.799971e-02	4.527358e-02	8.159076e-04	0.000000e+00	0.000000e+00	3.751399e+04	9.650056e-01	9.822973e-01	1.770269e-02	4.096417e+03	2.942477e+02	3.154109e+02	0.000000e+00	9.174104e-02	1.796221e-05	inf	inf	-1.093464e+12	2.577191e-01	
-2.373782e-05	3.799962e-02	4.744295e-02	4.356301e-04	0.000000e+00	0.000000e+00	2.510905e+04	9.925430e-01	9.909014e-01	9.098643e-03	4.218787e+03	2.942013e+02	3.148648e+02	0.000000e+00	9.514822e-02	1.794561e-05	inf	inf	-4.050006e+11	2.488589e-01	
-3.018125e-05	3.799952e-02	4.925975e-02	2.260153e-04	0.000000e+00	0.000000e+00	1.840643e+04	1.014701e+00	9.954327e-01	4.567279e-03	4.340307e+03	2.941663e+02	3.144128e+02	0.000000e+00	9.853174e-02	1.793635e-05	inf	inf	-1.792977e+11	2.403552e-01	
-3.795868e-05	3.799940e-02	5.095038e-02	1.219866e-04	0.000000e+00	0.000000e+00	1.525182e+04	1.035130e+00	9.976115e-01	2.388505e-03	4.469332e+03	2.941388e+02	3.140112e+02	0.000000e+00	1.021242e-01	1.793146e-05	inf	inf	-1.157086e+11	2.323968e-01	
-4.735796e-05	3.799925e-02	5.247166e-02	7.596239e-05	0.000000e+00	0.000000e+00	1.402452e+04	1.052243e+00	9.985544e-01	1.445591e-03	4.593758e+03	2.941166e+02	3.136334e+02	0.000000e+00	1.055886e-01	1.792894e-05	inf	inf	-8.540279e+10	2.245868e-01	
-5.873028e-05	3.799907e-02	5.392156e-02	5.847469e-05	0.000000e+00	0.000000e+00	1.374806e+04	1.067613e+00	9.989167e-01	1.083265e-03	4.716979e+03	2.940982e+02	3.132642e+02	0.000000e+00	1.090195e-01	1.792760e-05	inf	inf	-7.138093e+10	2.169103e-01	
-7.251451e-05	3.799885e-02	5.532200e-02	5.322707e-05	0.000000e+00	0.000000e+00	1.387536e+04	1.081462e+00	9.990388e-01	9.612073e-04	4.838055e+03	2.940829e+02	3.128961e+02	0.000000e+00	1.123906e-01	1.792681e-05	inf	inf	-6.312817e+10	2.093672e-01	
-8.923357e-05	3.799858e-02	5.670016e-02	5.253260e-05	0.000000e+00	0.000000e+00	1.415205e+04	1.094265e+00	9.990744e-01	9.256407e-04	4.958013e+03	2.940703e+02	3.125263e+02	0.000000e+00	1.157306e-01	1.792626e-05	inf	inf	-5.997014e+10	2.020290e-01	
-1.095469e-04	3.799826e-02	5.800839e-02	5.324560e-05	0.000000e+00	0.000000e+00	1.446121e+04	1.105144e+00	9.990829e-01	9.170531e-04	5.072140e+03	2.940598e+02	3.121551e+02	0.000000e+00	1.189083e-01	1.792585e-05	inf	inf	-5.491333e+10	1.948362e-01	
-1.342437e-04	3.799787e-02	5.926740e-02	5.430441e-05	0.000000e+00	0.000000e+00	1.477141e+04	1.114625e+00	9.990846e-01	9.154222e-04	5.182057e+03	2.940512e+02	3.117845e+02	0.000000e+00	1.219687e-01	1.792552e-05	inf	inf	-5.137347e+10	1.878698e-01	
-1.643623e-04	3.799739e-02	6.045867e-02	5.538796e-05	0.000000e+00	0.000000e+00	1.506771e+04	1.122521e+00	9.990847e-01	9.152908e-04	5.286088e+03	2.940442e+02	3.114172e+02	0.000000e+00	1.248653e-01	1.792525e-05	inf	inf	-4.807734e+10	1.811838e-01	
